text,sentiment_score
#李玟弥留之际老公才出现#   名字不周，人生不周也。李玟，生于1975年1月17日，肖虎（生肖以立春为界），名字没有起好作用，何也？原因有二，一来名字欠缺补益性，二来名字没有安全性，因为肖虎者名字慎文忌玟：  ​​​ ​​​ ​​​O网页链接 ​,-0.5697625959743806
婚姻冷暖自知，李玟生前从不靠这些博眼球，反而这俩个姐姐，你们真的爱这个妹妹吗？从她离世第一天你俩就提出了财产问题，然后拿着她的隐私到处各种说#李玟弥留之际老公才出现# ​,-0.7507167619877549
#李玟弥留之际老公才出现#李玟出事时老公Bruce正在旅途中，所以不是事情刚出就有到场，而是在李玟差不多不行了的时候才出现！人呐，还得是原配好！ L老鱼谈网事的微博视频 ​,-0.7420284622164154
家家有本难念的经，我认为coco的自 杀不会是单一的原因，她是对自己未来的人生全方位的失望了，对老公的失望是真的，对身体状态失望，对亲情的失望肯定也是有的#李玟弥留之际老公才出现# ​,-0.8469135181475558
#李玟弥留之际老公才出现#斯人已去，还要不停被家人拿出来吸血。 ​,-0.5635330588675508
凤凰网娱乐《非常道》X李玟大姐李秋林、二姐李思林@李思林Nancy穿中国红旗袍亮相奥斯卡，“要为中国人找一片国际的天地。”“唱歌、做音乐她的灵魂就在了”，离世前夜还在和朋友欢聚唱歌。事业风光无限，婚姻却惨淡收场。二姐坦言，“女人都是情伤”。想把最后一口气留在舞台的「天后」，“ ​  展开c,-0.5076598336688691
#李玟弥留之际老公才出现#李玟所有的事情，好像都是这个二姐出来在说，好蹊跷。虽然是家人，但家人有没有吸血李玟的情况呢？！李玟的婚姻不如意，没有爱他的在意他的老公，那么她的家人呢，在李玟心里，家人是一副什么面孔呢？家人是否真的爱过李玟，关心过李玟呢？！李玟已经去世了，不可能对外说什 ​  展开c,-0.6714243357231411
#李玟弥留之际老公才出现#现在说这些已经没用了姐姐已经走了,-0.5681588011614839
#李玟弥留之际老公才出现#这真的是妥妥的一个渣男了 ​,-0.5840645454322818
哈哈哈哈哈哈哈六公主公开处刑侯雯元！！！我笑拉了！！！彪子一分钟偷瞄八百次六公主镜头，嗯……一点都不刻意就是有些明显#六公主公开处刑侯雯元# #2023星辰大海正式开营# L橘子娱乐的微博视频 ​,0.6899151114107357
偷瞄镜头是真的可爱，挺放得开的呀，又是唱歌又是拍照的#六公主公开处刑侯雯元#L妖妖monster的微博视频 ​,0.6490676428199995
#侯雯元签名好温柔# @猫眼电影 ✖️“星辰大海”独家花絮上线点来就看⬇️在训练营后台给人签名的@演员侯雯元 期待金鸡之旅～#猫眼看金鸡##六公主公开处刑侯雯元# L猫眼电影的微博视频 ​,0.6660080877790344
#六公主公开处刑侯雯元#他要是爱豆在舞台上抓镜头肯定特别准！我在想他要是能去《披荆斩棘》唱跳，我简直不敢想他得有多开朗 ​,0.6262966743407706
#六公主公开处刑侯雯元#人形镜头捕捉器🈶️，侯雯元：我就要不经意间看镜头，迷住你们哈哈哈哈哈哈，还有主持人问：“你更希望大家怎么称呼你呢？侯班长？”侯雯元：“叫我小班长就好了”哈哈哈哈哈哈我猜8G冲浪的他肯定是看到有人说他老了，难受坏了吧 ​,-0.6244973222930926
#六公主公开处刑侯雯元#哈哈哈哈哈哈彪子喜提六公主关注，侯雯元搞个科目一庆祝下 L小钢板大王的微博视频 ​,0.7907766105542543
#六公主公开处刑侯雯元#彪子真的好可爱！彪子也是要面子的啦！看破不说破还是好朋友哈哈哈哈，杜宇一款温柔系矿工 L娱圈熊熊的微博视频 ​,0.6740528897851491
#六公主公开处刑侯雯元#彪子：报一丝报一丝，习惯将镜头当镜子了 ​,-0.5439938100696645
你对他的初印象是什么？#六公主公开处刑侯雯元# ​,0.5280368083471336
感觉元哥好可爱呢，这小眼神，这状态满满，元儿哥一如既往的自信开朗，你可以的#六公主公开处刑侯雯元# L文旅诗画的微博视频 ​,0.7750147559449803
#六公主公开处刑侯雯元# 他真的哈哈哈哈哈哈哈哈哈哈,0.7127752978900616
哈哈哈哈哈哈哈六公主公开处刑侯雯元！！！ 我笑拉了！！！彪子一分钟偷瞄八百次六公主镜头，嗯……一点都不刻意就是有些明显 #六公主公开处刑侯雯元##2023星辰大海正式开营# L橘子娱乐的微博视频 ​,0.6899151114107357
#六公主公开处刑侯雯元#救命，有一种不知所措的紧张和局促哈哈哈哈哈 ​,-0.7390724112128381
#六公主公开处刑侯雯元#哈哈，侯雯元真的是神奇，油到深处变清澈 ​,0.6946088658331874
#六公主公开处刑侯雯元##侯雯元进厂# 彪子你还真是技多不压身啊！这还进厂子学手艺了侯雯元 L圈内星探的微博视频 ​,0.5350695183160055
侯雯元#六公主公开处刑侯雯元##侯雯元进厂# 彪子进厂啦彪子… L好剧风向标的微博视频 ​,-0.5012625000000002
#张小寒爆料王鸥还有一两个月就生了# #六公主公开处刑侯雯元# #李佳琦直播间疑为冲销量未付先送#,-0.5012625000000002
哈哈哈哈哈哈哈可能他八百个小动作不是为了刻意耍帅，而且手脚不知道怎么摆吧，本内向人就是察觉到别人的目光锁定或者镜头，就不由自主的头脑发空，手脚不知道怎么放，很多动作#六公主公开处刑侯雯元# ​,0.5722990464032164
#六公主公开处刑侯雯元#哈哈哈哈哈哈哈笑死我 ​,0.7780290367018128
#六公主公开处刑侯雯元#六公主哈哈哈哈哈哈哈,0.8129945114263406
【#男子回应退婚用16.8万彩礼辞职旅行#：临近婚期又要加3万，与其欠债不如去旅游】山西一男子因高彩礼退婚，拿16.8万辞职旅行，“我早已接受要出18.8万的彩礼。在家乡彩礼基本都是这个价格。可临近婚期，女友说还想要3万的五金钱，我实在是没钱了，很郁闷。”之后，朱先生决定逃离。11月2日，记者与 ​  展开c,-0.5775247889121197
#男子回应退婚用16.8万彩礼辞职旅行#笑死了，不愿意给就不愿意给，没谈拢就拉倒呗，扯什么父母都没吃过海底捞，好家伙，你现在到处溜达也没见你带着父母啊，也没见你带着去吃海底捞啊。别什么都扣在结婚上，不结婚人家女的不吃海底捞啦。。。 ​,-0.5959417561155389
#男子回应退婚用16.8万彩礼辞职旅行#你这也说的太好笑了，你说没多少钱了你还去旅游，旅游也行你自己个人的选择，别忘了把父母带上哦 ​,0.77627604806279
#男子回应退婚用16.8万彩礼辞职旅行# ？？？心疼父母？ 好搞笑的说辞，谁不让你带父母吃海底捞和去旅游了吗？既然那么愧疚就去行动，光说不练假把式。 ​,-0.7272109860084609
#男子回应退婚用16.8万彩礼辞职旅行#朋友结婚，彩礼29.9W。虽然多，但是女方回礼了几床被子，被子特别厚，我朋友晚上捂着哭，外边都听不到 ​,-0.7387592741114668
让我们来看看这件事里谁最急呢#男子回应退婚用16.8万彩礼辞职旅行# ​,-0.5235977878525137
#男子回应退婚用16.8万彩礼辞职旅行# 其实以前类似的新闻也很多，大家无非就图一乐...但是我们再看这条新闻，大家讨论的点和立场已经完全分化了，只有支持和否定看乐子的都没有了，现在的环境下中间派没有任何生存空间。反对的这群人，它们不知道自己说的话很搞笑么，什么海底捞、带父母旅游....这 ​  展开c,-0.5423553206522503
#男子回应退婚用16.8万彩礼辞职旅行#要不上价，有些人明显开始急了。我知道你很急，但是你先别急。咱先说说，为什么临近婚期，又突然加价3万彩礼？ ​,0.55422163020121
#男子回应退婚用16.8万彩礼辞职旅行#新中国第一部法律叫做《婚姻法》。这部《婚姻法》第一章有两条原则：第一条废除包办强迫、男尊女卑、漠视子女利益的封建主义婚姻制度。实行男女婚姻自由、一夫一妻、男女权利平等、保护妇女和子女合法利益的新民主主义婚姻制度。第二条禁止重婚、纳妾。禁止 ​  展开c,-0.9047363043702836
#男子回应退婚用16.8万彩礼辞职旅行#转眼间身边的不婚主义者一个个都结了，碰上对的人就结吧，迟早会结。 ​,-0.5861835211736588
【#彩礼不断攀升#，#部分家庭因天价彩礼致贫#】山西一男子因高彩礼退婚，拿16.8万辞职旅行，使“彩礼”相关问题又引发网友热议。“‘天价彩礼’是中国社会经济发展新涌现的民生问题，是婚姻缔结与人口再生产的又一抑制性因素。”在今年1月发表的《透视‘天价彩礼’：现状、成因与治理》一文中，作者如 ​  展开c,-0.6747766564145514
#男子回应退婚用16.8万彩礼辞职旅行#如果需要借钱交彩礼，那婚不如不结，一拍两散比勉强结婚好，看了全文，男主说: “我觉得能相成的话更好，相不成就当个朋友也挺好。但其实每次相亲我都有点难受，我跟女生一起吃海底捞，看电影啥的，可我父母从来没吃过海底捞。我也挺心疼我父母的，他们很多地方都 ​  展开c,-0.7850920662619781
#男子回应退婚用16.8万彩礼辞职旅行#说明本来就没啥感情，找个借口就分了。 ​,-0.6923045491082533
#男子回应退婚用16.8万彩礼辞职旅行#  支持男生退婚，但是前面说觉得父母可怜没去旅游过然后反手自己一个人去旅游……我以为他会带爸妈一起旅游的哈哈哈哈 ​,-0.5182127539350103
#男子回应退婚用16.8万彩礼辞职旅行#临近婚期还加钱，女方确实不厚道。没结婚提早抽身个，好过婚后矛盾不断。想的开，看的透彻 ​,-0.5129566728666045
#男子回应退婚用16.8万彩礼辞职旅行# 天天吐槽高价彩礼，可是高价彩礼只是少部分地区啊！！你们为啥一定要选择那些高价彩礼的女生，不要彩礼或者低价彩礼的女生看不上你们嘛？ ​,-0.5761266957547626
#男子回应退婚用16.8万彩礼辞职旅行#恭喜女方，成功被这种心机男退婚！男主的逻辑里有一些悖论是我无法理解的：1、相亲去吃海底捞就会难受，但还是去了。觉得海底捞消费高可以不去，可以向女方表达出来，没有必要内心不同意，结果还是去了，最终把责任归结为女方。这种男孩子，缺乏担当。2、难受的 ​  展开c,-0.7066931141085477
#男子回应退婚用16.8万彩礼辞职旅行#自己到处旅游的时候不心疼父母没去旅游过了，相亲吃了海底捞就开始心疼父母没吃过海底捞6啊，我妈以前也没吃过海底捞，拉她去吃她也不去，那我就点外卖，我就不信了东西摆父母面前了他们会不吃 ​,-0.7994413179307531
#男子回应退婚用16.8万彩礼辞职旅行#不忍心让父母为难，所以拿着父母凑的结婚钱去旅游了，爹妈一个也不带，男人的孝心只有在和女人结婚的时候才有么，一说和女人结婚，孝心就出来了。 ​,-0.7077209566295121
【#比利时王妃回广东娘家省亲#，祖籍梅州五华是地道客家妹子！】11月2日上午，比利时利涅王妃李然回到家乡广东省梅州市五华县省亲。她还回到母校五华县第三幼儿园（原五华师范附属小学）看望恩师，并和当地学校的“学弟学妹”们进行了交流。据悉，李然还将应邀参加在梅州举办的第六届世界客商大会活动 ​  展开c,0.7828215500658876
🔺地道广东客家妹！！比利时利涅王妃李然回家乡梅州五华省亲！！11月2日上午比利时利涅王妃李然回到家乡梅州五华省亲，看望恩师、励志交流、植树等活动，共叙乡情乡谊，喜看家乡变化。🔺李然是在国外留学打工时邂逅了王子嫁入王室！！女网友感叹:我的王子何时才能出现？？ ​  展开c,0.7445630924226508
#比利时王妃回广东娘家省亲#虽然欧洲还有王室，但我们已经把这些封建玩意儿给扔到了历史的垃圾堆里。有啥必要用上“省亲”这样的词？ ​,0.5922688542559372
#比利时王妃回广东娘家省亲#这是从平民到王妃这一路也是挺辛苦的但是也离不开自身的优秀啊不够优秀你再努力也不行 2荷兰·Enterbrook 2 ​,-0.5466919185645139
#比利时王妃回广东娘家省亲#我到底应该把儿子培养长大去娶西班牙公主的女儿容易一些呢？还是把儿子培养好，去娶比利时王妃的女儿更合适呢？真是两难的抉择 ​,-0.5444878730011571
#比利时王妃回广东娘家省亲# 有点给自己贴金了，只是比利时的一个贵族家族，利涅家族是欧洲一个古老的贵族家庭，并不是比利时王室成员。她根本不是比利时王室的王妃。 ​,0.5855803372400961
#比利时王妃回广东娘家省亲#还王妃回家省亲，真的是能贴金吹牛。我们知道比利时是个王国，但是这个所谓的王子并不是比利时王室成员。他应该是比利时“利涅家族”的一个成员，利涅家族是欧洲一个古老的贵族家庭，在11世纪时参加“十字架东征”发迹，家族族长12世纪被封为男爵，16世纪被封为伯爵和亲王 ​  展开c,0.6373616921341966
#比利时王妃回广东娘家省亲#人的命运，如天地般那么悬殊。命好的人，莫名其妙就做了王妃，命差的人，用尽一切力气都爬不起来。昨晚看过条视频，一个外卖小哥突然休克吐血，送医院抢救。原来他有家族遗传史，大哥还瘫痪在家等着做血透，自己幸苦送外卖只为给大哥治病。待他父亲从外地来到病房，可怜的 ​  展开c,-0.8819539775065768
#比利时王妃回广东娘家省亲# 笑死。平素批评起重男轻女的封建陋习，一个比一个带劲。这回是真·封建迷信驾临，一群人却突然活成了清朝人的模样。这到底是怎么回事捏？ ​,-0.7731781486805632
#比利时王妃回广东娘家省亲#充满小说味道的词条 ​,0.6854478227399212
#比利时王妃回广东娘家省亲#比利时利涅王妃李然，回中国家乡广东娘家省亲，天生的亲切感本人一定很优秀叭 L祈愿乐欣七安awm的微博视频 ​,0.6368888768542788
#比利时王妃回广东娘家省亲#广州日报的话题主持人？比利时现任王室成员有这么个王子么？ ​,0.6952734266919789
很有气质，学霸的人生#比利时王妃回广东娘家省亲# ​,0.6255590815673292
#比利时王妃回广东娘家省亲#我还以为误入小说呢 ​,-0.5848080167431118
#比利时王妃回广东娘家省亲#努力优秀的女孩都会闪闪发光 ​,0.6514900787649905
广东女孩李然嫁给比利时王子成为平民王妃广东女孩邓文迪嫁给世界传媒大亨成为最有英国首相的座上宾。突然发现广东女孩好厉害，好会嫁人呀！都是普通家庭，靠婚姻改变了自己的命运难怪老话说的话，女孩子一生有两次次改变命运的机会，选择什么样的家庭出身决定了你的起点，选择什么样的人结婚决定了 ​  展开c,-0.639136466629001
#比利时王妃回广东娘家省亲#评论区能不能多看看书，最起码先百度过后再发言吧，“省亲”就是回老家探亲，一般时间较长，根本不分阶级地位男女，别看了几部小说就先入为主。现在有些方言里依然用“省亲”。（也别再说时代不同，有些词应该更新，明明是自己知识储备不够，反过来要给一个词摊上莫须有的意 ​  展开c,-0.5003025109108934
#陈飞宇祝李峋一周年快乐# 陈飞宇祝李峋一周年快乐！李峋好久不见~冬天来了又到了把小点燃翻出来看的时间了#点燃我温暖你# ​,0.5738976825284476
一周年快乐✨🔥❄️ ​,0.6269686267261846
#陈飞宇祝李峋一周年快乐#『胜负的路很长，我们都只是刚刚起步而已』又要在冬天爱上李峋啦 ​,0.6212038625609609
#点燃我温暖你开播一周年#经历了人生的荒草原，去年十一月等到了我的长明灯。峋哥一周年快乐，谢谢阿瑟带给我最好的李峋@陈飞宇Arthur 演员朋友，我愿做你忠实的观众，期待你的每一个角色❤#陈飞宇祝李峋一周年快乐# L青衫燚燚-摘月亮摘得到的微博视频 ​,0.741389600326497
#陈飞宇祝李峋一周年快乐#是谁还在怀念李峋的台词L一只小舟在海里的微博视频 ​,-0.7321089489731405
#陈飞宇祝李峋一周年快乐#真的好快啊！喜欢你已经一年啦！@陈飞宇Arthur ​,0.5372563816825728
#陈飞宇祝李峋一周年快乐#亲爱的峋，一周年快乐，我会在每个冬天想你 L瑟瑟小小酥的微博视频 ​,0.6522901731669719
#陈飞宇祝李峋一周年快乐# 声台形表一百分@陈飞宇Arthur ​,-0.554876403848904
#陈飞宇祝李峋一周年快乐#一年了啊 好快 ​,-0.5343486050563495
#陈飞宇祝李峋一周年快乐# 一周年快乐！永远爱李峋 和朱韵稳稳的幸福 ​,0.5911019096127939
#陈飞宇祝李峋一周年快乐#什么！这么快 既然一周年了 我记得去年是疫情的时候在家看的一部电视剧那个时候天天看 ​,-0.6332475973982373
#陈飞宇祝李峋一周年快乐#疫情窝在宿舍追的剧，平行时空里的李峋和朱韵要快乐哦！ ​,0.6325279754323159
#陈飞宇祝李峋一周年快乐#宇峋 ​,-0.5012625000000002
一周年快乐🎉 🎉 🎉 ，飞宇崽崽天选李峋#陈飞宇祝李峋一周年快乐#,0.6269686267261846
#陈飞宇祝李峋一周年快乐#哥 你本来可以凭李峋吃一辈子的 ​,-0.7185615832570071
#陈飞宇祝李峋一周年快乐#他记得，他记得，太好了李峋也是我的现偶白月光你更是@陈飞宇Arthur ​,0.6817638514616555
《以爱为营》滤镜被吐槽了，这款滤镜大家能接受吗？ #以爱为营 滤镜# ​,-0.5728137865194437
不是，你们《以爱为营》真的很会拍现偶的心动氛围感啊！屋外大雪纷飞，屋内缠绵悱恻，小说情节通通照进现实！#白鹿王鹤棣吻戏镜头##以爱为营 滤镜##以爱为营全员营了个大动作# L搜狐娱乐的微博视频 ​,-0.5022555309652887
#以爱为营 滤镜# 王鹤棣《以爱为营》预告混剪🈶️！时宴今晚八点见 #白鹿王鹤棣吻戏镜头##星姐微博# L星姐微博的微博视频 ​,0.6405414213167696
以爱为营滤镜什么样我不清楚但是时宴苏的我腿软啊啊啊啊啊啊啊王鹤棣就是行走的鹤尔蒙能不能到现在就播出！！！📺：今天晚上八点上芒果TV看以爱为营看时宴#白鹿王鹤棣吻戏镜头#/#以爱为营 滤镜# L宴泪滴滴哒的微博视频 ​,-0.643080554615936
以爱为营滤镜怎么样不影响王鹤棣的帅 时宴撇嘴笑想要迷死谁啊啊啊啊啊啊啊@王鹤棣_Dylan #以爱为营 滤镜#｜#白鹿王鹤棣吻戏镜头##王鹤棣以爱为营# L是什么糕冷选手的微博视频 ​,-0.6912971343071771
我死了..这也太帅了吧！！疯批版时宴吗.. #以爱为营 滤镜# ​,0.5768966900874158
定了定了 今晚8点做 姿势想好了🤤🤤🤤LKiligpuppy_的微博视频#王鹤棣时宴# /#以爱为营 滤镜#  /#白鹿王鹤棣吻戏镜头# ​,0.729482384063469
#以爱为营 滤镜#｜#王鹤棣以爱为营# 讨论度也太高了吧 这就是顶流播剧吗？不管你粉黑 都请多多讨论吧 一起来为时宴王鹤棣的书局和声量添砖加瓦 时宴不登顶不爆都难 让其他所有的剧和角色都在时宴面前渺小的像一只蚂蚁 让这个十一月甚至整个冬天的话题一直围绕着时宴和王鹤棣 拜托了｜以爱为营滤镜 ​,-0.6079654064121357
#以爱为营# 啊啊啊啊啊啊啊王鹤棣真的可以演晋江的所有房子！！！！异性恋感谢王鹤棣！！！王鹤棣性 张力的神，时宴也太苏了救命，以爱为营 滤镜都压不住他的苏感和美貌🆘#以爱为营 滤镜# L苍青宴遇迹的微博视频 ​,-0.6952885973218291
#以爱为营 滤镜#说实话难道不是因为女主状态不好所以可劲磨皮，不管其他人的死活吗😅 ​,-0.7570926704227774
#以爱为营 滤镜#这滤镜能不能快点儿改啊 ​,-0.5391867429707459
这部剧也太偏爱女主了，滤镜能不能别加了，王鹤棣还有老魏都是浓颜，浓颜加滤镜有点影响五官立体度的#以爱为营 滤镜# ​,0.5729430225611066
#白鹿说公主请看剧# 👸#以爱为营 滤镜# 看看看我肯定看👀都叫我公主👸了公主的面子还是得给🤔️@白鹿my 白鹿 LEternalbmy的微博视频 ​,0.6097836059188483
#以爱为营 滤镜# #以爱为营今日开播# 王鹤棣抖更新“我姓时，名宴”，期待以爱为营时宴！ L写作诗诗的微博视频 ​,0.6718555454932321
以爱为营还是备受关注啊，好久没看到一部戏开播前就这么热闹，先是传定档日期没有播嘲播不了，第二天定档又嘲播出时间不好，然后放了预告，又开始审判原音，今天又开始说滤镜，流程走完了吧，晚上记得看剧审判剧情哦#以爱为营 滤镜# ​,0.5483868943985076
#以爱为营 滤镜#这预告太甜了，甜齁了，啥时候看正片 ​,0.5673953250884869
#以爱为营 滤镜#多少滤镜也挡不住时宴的美貌王鹤棣 ​,0.5892015214546105
#以爱为营 滤镜#白鹿好漂亮，王鹤棣好帅，期待一波正片 ​,0.7982068674921209
#以爱为营 滤镜#咋感觉被蒙上了一层雾，失真+模糊😓 ​,-0.6039117576367188
五月天 属于江浙沪的厮杀冲鸭！！！！ ​,0.7032880966193962
久别重逢 如约而至思念似海 满溢心上终于可以好好见到大家🔥上海站八场正式启售⁠⁠⁠CMC Live X 相信音乐  共同呈献⚠️温馨提示：售票资讯 & 场次更动，请详见以下资讯⁠MAYDAY @五月天[ 好好好想见到你 ] 2023上海演唱会⁠⁠📍上海站  📅演出日期：2023/11/12 (日)－11/13 (一 ​  展开c,0.6936615729616676
五月天上海演唱会官宣了，11月5日10:55开始抢票，大麦想看人数以肉眼可见的速度已飙升至172.9万，属于江浙沪的厮杀。 ​,0.6689848929878537
五月天上海演唱会从11月12号到11月21号连开八天，我觉得这不光是属于江浙沪的厮杀，这么多场、这么多张票，总有一张属于咱的吧？不管是哪的，都有机会参战了。票将于11月5日10:55开始预售，大麦想看人数以肉眼可见的速度飙升到快两百万了，祝福各位！ ​,0.6559409206327891
#五月天 还不开票#五月天上海场为什么还没有开票？怎么还不开票，8场总能看到一场吧！甚至还没宣 L自来水嗑学家的微博视频 ​,0.5157115849101391
【2019-2023.五月天JustRockIt蓝Blue2019上海站NO.4举办4周年】五月天怪獸被取新綽號全場想歪 團員一個比一個還樂 (軋車披星戴月的想你)#五月天justrockit蓝上海站4周年##everyday  is mayday# 阿信五月天 源转自油管，侵删 LEthan1282的微博视频 ​,0.59005886409309
五月天上海演唱会🎫即将开抢，这次的幸运儿又会有哪些呢，大麦现在已经有175w想看了，不知道后续还会增加多少#五月天 属于江浙沪的厮杀# L妖妖monster的微博视频 ​,0.7810203285360536
阿信五月天五月天演唱会 上海场注定是江浙沪的厮杀，顺便带上周边高铁4小时内到达的城市，祝大家抢票成功 ​,0.5730074195551698
五月天  又到11 且上海又要来了 s i 去的记忆开始攻击我  谁家11凌晨5点抢(还可以满-优惠的那种 ​,-0.5198187662516947
四年前的今天(191103)，蔡依林 + 五月天 - 玫瑰少年 @ Just Rock It 蓝 BLUE 上海场  L元气桃浦选手的微博视频 ​​​,0.6446802556800604
#五月天上海演唱会# 就把周末留给我们外地人吧 ​,-0.6350095470867949
不是才刚刚出时间吗#五月天 属于江浙沪的厮杀#,-0.5939329028137181
#五月天上海演唱会#有人帮忙抢票吗，有🧧 ​,-0.5295765388630345
#五月天 属于江浙沪的厮杀#信女一生行善积德 只为这一张门票🙏🙏 ​,0.5769174224111442
大家都周几去看五月天演唱会 我挑个人少的日子去 感觉抢到票的概率大#五月天##上海# ​,0.5451635487713165
#五月天 属于江浙沪的厮杀#谁能帮我啊啊啊啊啊啊啊啊我票呢我票呢让我有票吧拜托了🙏🙏 ​,-0.8171665519392293
全网都要看五月天上海场是不是 朋友圈都要摇人🥲 ​,-0.5564926119696265
票务上海五月天代拍 ​,0.6679451257208426
你们山东人吃啥长大的，人人特种兵，考编哪都有你们，抢票也是#五月天 属于江浙沪的厮杀# ​,0.5043812217211683
#老人深夜将女婴遗弃在小卖部门口#，医生判定孩子出生不满十小时，外表五官等初步检查正常。 L观察者网的微博视频 ​,-0.6310784570012503
#老人深夜将女婴遗弃在小卖部门口#又是一个可怜的女娃子，有什么隐情吗？家庭困难还是嫌弃女婴？蹲后续 ​,-0.5690010199275741
#老人深夜将女婴遗弃在小卖部门口#不知道的以为在看二十年前的新闻……一会儿又说彩礼贵一会儿又遗弃女婴。 ​,-0.7194100778360634
#老人深夜将女婴遗弃在小卖部门口#为什么要抛弃女婴啊是家庭出现什么困难无力抚养还是怎么了，但是无论怎么样也不能随便丢弃小孩呀她还那么小 ​,-0.8054513617068548
#老人深夜将女婴遗弃在小卖部门口#2023年了，居然还有人扔姑娘！扔女孩跟嫌弃女孩的还是那批人，法律意识淡薄。很容易查到的，附近几个村谁家有产妇，谁家已经生了2个以上女儿的 ​,-0.6890313448807766
#老人深夜将女婴遗弃在小卖部门口# 这一家子人是多么冷血啊，深夜也不知道有多冷就把一个新生儿丢在外面，而且小孩的父母也没出现。最好别是因为是个女娃而选择抛弃宝宝太无辜可怜了，希望已经在一个安全的地方了。 ​,-0.788575877000533
#老人深夜将女婴遗弃在小卖部门口#自己也是女性为什么要做出这种行为？要我说重男轻女的人都应该去亖！都这个年代了竟然还有人遗弃女婴？我不理解 ​,-0.7496067526007405
#老人深夜将女婴遗弃在小卖部门口#没想到现在还有抛弃女婴的做法 要是没人看到这个小孩子是不是就活不成了 即使处境困难也不要丢弃啊 如果是男婴的话还会丢弃吗 ​,-0.6749405000700006
#老人深夜将女婴遗弃在小卖部门口#不想养可以送给我，我想养，这是个人，别乱扔！2贵阳·贵州大学 ​,-0.551750417525564
#老人深夜将女婴遗弃在小卖部门口#一会又说找不到媳妇、彩/礼/贵，一会女婴又遗qi厉害哦，就是一群不养女孩又嚷嚷要免/费娶媳妇的人。你们倒是以身作则自己多配养几个女孩不用彩/礼嫁出去阿！你不养，我不养，哪来的女孩嫁给你们！ ​,-0.7887006932044125
#老人深夜将女婴遗弃在小卖部门口#“现在哪还有重男轻女了”“女性地位已经很高了” ​,-0.5567642177053687
#老人深夜将女婴遗弃在小卖部门口#可能有两个原因：1、女孩生下来的时候就有毛病，家人不想治疗把孩子给丢了。2、重男轻女思想影响，或者家里孩子太多了，已经养不起了。不论是哪两种可能，这些都是违法的！如果不想要那就不要让她出生，不然出生了又不要，不仅缺徳更违法！ ​,-0.9112858119740953
#老人深夜将女婴遗弃在小卖部门口#有没有后续  宝宝有安置好吗才出生不满十小时  好狠的心啊 ​,-0.5031932086447446
#老人深夜将女婴遗弃在小卖部门口#这是2023年不是1983年重男轻女果然是传播最广的邪教 ​,-0.6013749205619319
#老人深夜将女婴遗弃在小卖部门口# 抓回来坐牢可以吗？不懂法理解，但是不懂这是一条命吗？才出生10个小时啊！！！ ​,-0.7602406175031751
#老人深夜将女婴遗弃在小卖部门口#真tm丢人，丢人丢到全国人民那里去了，老逼登，这下全国人都知道你重男轻女了。 ​,-0.7979314593313709
#老人深夜将女婴遗弃在小卖部门口#支持绞杀所有重男轻女的人 ​,0.5147354886993988
#老人深夜将女婴遗弃在小卖部门口#天哪，没想到现在还有遗弃孩子的做法，是不是有什么隐情呀，蹲个后续 ​,-0.5913057423051494
#老人深夜将女婴遗弃在小卖部门口#这都2023了居然还有人这样，麻烦好好查查吧，出生不到十小时就被老人遗弃了，孩子的妈妈有可能都不知道孩子被送走了，没有母亲会舍得自己怀胎十月生下的孩子 ​,-0.9017521918952576
凤凰网娱乐《非常道》X李玟大姐李秋林、二姐李思林@李思林Nancy穿中国红旗袍亮相奥斯卡，“要为中国人找一片国际的天地。”“唱歌、做音乐她的灵魂就在了”，离世前夜还在和朋友欢聚唱歌。事业风光无限，婚姻却惨淡收场。二姐坦言，“女人都是情伤”。想把最后一口气留在舞台的「天后」，“ ​  展开c,-0.5076598336688691
#姐姐证实李玟曾两次轻生##二姐说李玟离世前夜还和朋友欢聚唱歌#前言不搭后语的消费逝者，前边说李玫离开前眼神空洞，需要陪护，今天说和朋友聚餐，那句话是真的？ ​,-0.772470384917862
#姐姐证实李玟曾两次轻生#李玟这么好的一个人，把最好的都展现在舞台上，好声音节目组真的不是人 L橘子只要136g的微博视频 ​,0.5112590833658166
#姐姐证实李玟曾两次轻生#真的球球李思林闭嘴吧 她一定不会因为一个烂男人做这样的事情              你简直是在侮辱她 ​,-0.7643811056255584
#姐姐证实李玟曾两次轻生#李玟姐姐证实CoCo曾两次轻生 ，被发现吞药脖子上有血痕，抑郁症很可怕的，很难走出来 L浅笑沂然的微博视频 ​,-0.8825315318503313
就像访谈节目中李玟说的：家里只有妈妈一个人要她，所以她要努力工作回报她妈妈。可怜的李玟活着养着姐姐却得不到关爱，死了还得被姐姐消费。#姐姐证实李玟曾两次轻生# ​,-0.5927517914624518
#姐姐证实李玟曾两次轻生#永远要先热爱自己 ​,0.7267038768186007
#姐姐证实李玟曾两次轻生#好痛心愿coco姐在天堂一切安好 ​,-0.6948933409792808
李玟@CoCo李玟 很抱歉 以这样的方式进一步了解你  那个步入死 也太不在乎你了 所以 有时候 不要试图为了不在乎你的人 努力去证明 挽回 步入死 我祝你步入死吧#姐姐证实李玟曾两次轻生# ​,-0.712313488458837
#姐姐证实李玟曾两次轻生#蓝台食不食油饼 ​,-0.5012625000000002
